data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url,fonte_wattagem,fonte_certificacao,fonte_modular,fonte_atx3
2026-05-16,fonte,918017,Fonte Atx 550w PCwells Pw-550 Com Cabo,0.0,193.63,178.14,8,0,0,True,K-mex,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/918017/fonte-atx-550w-pcwells-pw-550-com-cabo,550.0,,,False
2026-05-16,fonte,121799,"Fonte Vinik Slim TFX, 230W, Real, Bivolt, Com Cabo, Para Gabinete - VFT230",0.0,153.46,145.79,5,5,1,True,Vinik,Hardware/Fontes/Fonte 230W,Sem Garantia,False,https://www.kabum.com.br/produto/121799/fonte-vinik-slim-tfx-230w-real-bivolt-com-cabo-para-gabinete-vft230,230.0,,,False
2026-05-16,fonte,453985,"Fonte Revenger 750W 80 Plus Bronze, PFC, Ativo Fo-max03",0.0,378.0,332.64,12,5,1,True,Outros,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/453985/fonte-revenger-750w-80-plus-bronze-pfc-ativo-fo-max03,750.0,Bronze,,False
2026-05-16,fonte,173978,"Fonte Pcyes ATX Electro V2 Series, 500W Real, 80 Plus White",0.0,419.0,419.0,0,0,0,True,PCYES,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/173978/fonte-pcyes-atx-electro-v2-series-500w-real-80-plus-white,500.0,,,False
2026-05-16,fonte,572481,Fonte De Alimentação Acer 650w Ac650 80+bronze,0.0,643.9,547.31,15,0,0,True,Acer,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/572481/fonte-de-alimentacao-acer-650w-ac650-80-bronze,650.0,bronze,,False
2026-05-16,fonte,908808,Fonte Atx PCyes Electra 300w Pfc Ativo - Elec300w,0.0,251.88,251.88,0,0,0,True,PCYES,Hardware/Fontes/Fonte 300W,Sem Garantia,False,https://www.kabum.com.br/produto/908808/fonte-atx-pcyes-electra-300w-pfc-ativo-elec300w,300.0,,,False
2026-05-16,fonte,375800,"Fonte Bright ATX, 1000W, Modular Automática, FT005",0.0,499.99,499.99,0,0,0,True,Bright,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/375800/fonte-bright-atx-1000w-modular-automatica-ft005,1000.0,,,False
2026-05-16,fonte,895068,Fonte De Alimentação Atx 600w Bivolt Manual Com LED RGB - Kp-535RGB,0.0,239.99,239.99,0,0,0,True,Knup,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/895068/fonte-de-alimentacao-atx-600w-bivolt-manual-com-led-rgb-kp-535rgb,600.0,,,False
2026-05-16,fonte,273858,"Fonte Thermaltake Smart BX1, 550W, 80+ Bronze, All Flat Cables - PS-SPD-0550NNFABB-1",0.0,534.51,491.75,8,0,0,True,Thermaltake,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/273858/fonte-thermaltake-smart-bx1-550w-80-bronze-all-flat-cables-ps-spd-0550nnfabb-1,550.0,Bronze,,False
2026-05-16,fonte,594797,Fonte Gamer  Alimentação PC 750w Silencioso 80 Plus Pfc,0.0,365.0,321.2,12,0,0,True,Outros,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/594797/fonte-gamer-alimentacao-pc-750w-silencioso-80-plus-pfc,750.0,,,False
2026-05-16,fonte,176504,"Fonte K-Mex PP-200RNG, 200W Real - PP200RNG0010B0X",0.0,124.95,124.95,0,0,0,True,K-mex,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/176504/fonte-k-mex-pp-200rng-200w-real-pp200rng0010b0x,200.0,,,False
2026-05-16,fonte,175530,"Fonte Evus ATX, 500W, RGB, Bronze - EVG500",0.0,289.68,278.09,4,0,0,True,Evus,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/175530/fonte-evus-atx-500w-rgb-bronze-evg500,500.0,Bronze,,False
2026-05-16,fonte,893868,Fonte Sfx Modular Redragon 650w 80 Plus Gold Rgps-650sfx,0.0,1063.05,946.11,11,0,0,True,Redragon,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/893868/fonte-sfx-modular-redragon-650w-80-plus-gold-rgps-650sfx,650.0,Gold,,False
2026-05-16,fonte,253939,"Fonte Gamer Aerocool ATX KCAS, 700W, Sem Cabo, Preto - EN53381",0.0,424.0,347.68,18,0,0,True,AERO COOL,Hardware/Fontes/Fonte 700W,Sem Garantia,True,https://www.kabum.com.br/produto/253939/fonte-gamer-aerocool-atx-kcas-700w-sem-cabo-preto-en53381,700.0,,,False
2026-05-16,fonte,325977,"Fonte Vinik Gamer Dash, 500W, 110-230V, LED RGB, Preto - VFG500WPR",0.0,200.6,200.6,0,0,0,True,Vinik,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/325977/fonte-vinik-gamer-dash-500w-110-230v-led-rgb-preto-vfg500wpr,500.0,,,False
2026-05-16,fonte,173818,"Fonte Knup ATX Cowboy Gamer, 600W",0.0,195.0,171.6,12,0,0,True,Knup,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/173818/fonte-knup-atx-cowboy-gamer-600w,600.0,,,False
2026-05-16,fonte,427190,"Fonte Concórdia ATX, 200W, Automática 116/230v, 50-60hz",0.0,216.91,201.73,7,0,0,True,Concordia,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/427190/fonte-concordia-atx-200w-automatica-116-230v-50-60hz,200.0,,,False
2026-05-16,fonte,207928,"Fonte BRX Rainbow, 80 Plus, 550W, Bivolt, RGB",0.0,296.49,281.67,5,0,0,True,BRX,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/207928/fonte-brx-rainbow-80-plus-550w-bivolt-rgb,550.0,,,False
2026-05-16,fonte,576807,"Fonte De Alimentacao, Modelo Polar X2 1050 - Full Modular 80 Plus Platinum - 10 Anos Garantia - Ean.4710483775413",0.0,1098.43,988.59,10,0,0,True,Cougar,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/576807/fonte-de-alimentacao-modelo-polar-x2-1050-full-modular-80-plus-platinum-10-anos-garantia-ean-4710483775413,,Platinum,Full,False
2026-05-16,fonte,166407,"Fonte C3Tech, 500W, 80 Plus Bronze, Com PFC, PS-G500B",0.0,262.46,262.46,0,1,1,True,C3Tech,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/166407/fonte-c3tech-500w-80-plus-bronze-com-pfc-ps-g500b,500.0,Bronze,,False
2026-05-16,fonte,778870,2 Fontes Injetores Poe Ubiquiti 48v 0.32a 15w Unifi | Adaptadores Para Alimentação,0.0,274.6,252.63,8,0,0,True,UBIQUITI,Hardware/Fontes/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/778870/2-fontes-injetores-poe-ubiquiti-48v-0-32a-15w-unifi-adaptadores-para-alimentacao,,,,False
2026-05-16,fonte,416584,"Fonte Mtek Monterey, 500w, 110/220, Branco - mk-500wf",0.0,198.0,198.0,0,0,0,True,Mtek,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/416584/fonte-mtek-monterey-500w-110-220-branco-mk-500wf,500.0,,,False
2026-05-16,fonte,995556,"Fonte Bluecase 500w, Pfc Ativo, Bivolt Automático, Cabos Flat, Fan 120mm",0.0,201.9,177.67,12,0,0,True,Bluecase,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/995556/fonte-bluecase-500w-pfc-ativo-bivolt-automatico-cabos-flat-fan-120mm,500.0,,,False
2026-05-16,fonte,235613,"Fonte Goldentec ATX, 200W Real, Com Cabo - GT200R",0.0,95.51,95.51,0,0,0,True,Goldentec,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/235613/fonte-goldentec-atx-200w-real-com-cabo-gt200r,200.0,Gold,,False
2026-05-16,fonte,594632,Fonte De Alimentação Gamer PCyes Shocker Full Modular 500w 80 Plus White - Black Vulcan,0.0,294.99,265.49,10,3,2,True,PCYES,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/594632/fonte-de-alimentacao-gamer-pcyes-shocker-full-modular-500w-80-plus-white-black-vulcan,500.0,,Full,False
2026-05-16,fonte,220928,"Fonte Foneng ATX, 500W Real - HDW0002",0.0,136.7,120.3,12,0,0,True,FONENG,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/220928/fonte-foneng-atx-500w-real-hdw0002,500.0,,,False
2026-05-16,fonte,546475,"Fonte Asus, 90ye00s2-b0ba00, 850w - Tuf-gaming-850g",0.0,1581.9,1423.71,10,0,0,True,ASUS,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/546475/fonte-asus-90ye00s2-b0ba00-850w-tuf-gaming-850g,850.0,,,False
2026-05-16,fonte,581145,Fonte De Alimentação Gamer K-mex Gaming Master Lj750 600w Real 80 Plus Silver Pfc Ativo Full Range,0.0,358.9,358.9,0,0,0,True,Kmex,Hardware/Fontes/Fonte 600W,Sem Garantia,True,https://www.kabum.com.br/produto/581145/fonte-de-alimentacao-gamer-k-mex-gaming-master-lj750-600w-real-80-plus-silver-pfc-ativo-full-range,600.0,Silver,,False
2026-05-16,fonte,196349,"Fonte Dazz Rop ATX, 550W, 80 Plus Bronze, PFC Ativo",0.0,467.9,444.51,5,0,0,True,Dazz,Hardware/Fontes/Fonte 500W,Sem Garantia,True,https://www.kabum.com.br/produto/196349/fonte-dazz-rop-atx-550w-80-plus-bronze-pfc-ativo,550.0,Bronze,,False
2026-05-16,fonte,668706,Fonte Atx 1000 Wts C3Tech 80 Plus Gold Full Modular Pfc,0.0,812.79,739.64,9,0,0,True,Outros,Hardware/Fontes/Fonte 1000W,Sem Garantia,True,https://www.kabum.com.br/produto/668706/fonte-atx-1000-wts-c3tech-80-plus-gold-full-modular-pfc,1000.0,Gold,Full,False
2026-05-16,fonte,1008360,Fonte De Alimentação Duex Dx 500fse+ 80 Plus Bronze Pfc Ativo Full Modular C/ Cabo - Dx500fse++ White,0.0,305.0,250.1,18,0,0,True,Duex,Hardware/Fontes/Fonte 500W,Sem Garantia,True,https://www.kabum.com.br/produto/1008360/fonte-duex-dx-500fse-white-series-500w-full-modular-80-plus-bronze-dx-500fse-plus-wh,,Bronze,Full,False
2026-05-16,fonte,887565,Fonte Alimentação Atx 650w Bivolt PC Computador,0.0,339.99,326.39,4,0,0,True,Outros,Hardware/Fontes/Fonte 650W,Sem Garantia,True,https://www.kabum.com.br/produto/887565/fonte-alimentacao-atx-650w-bivolt-pc-computador,650.0,,,False
2026-05-16,fonte,539509,"Fonte Duex 600w, Black, Dx 600fse",0.0,238.9,226.96,5,5,1,True,Duex,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/539509/fonte-duex-600w-black-dx-600fse,600.0,,,False
2026-05-16,fonte,331612,"Fonte Vinik Dash Gamer, 350W, 110-230V, Preto - VFG350W P",0.0,130.0,130.0,0,0,0,True,Vinik,Hardware/Fontes/Fonte 350W,Sem Garantia,False,https://www.kabum.com.br/produto/331612/fonte-vinik-dash-gamer-350w-110-230v-preto-vfg350w-p,350.0,,,False
2026-05-16,fonte,499944,"Fonte Cooler Master V1100 Platinum Sfx, Full-modular, 80 Plus Platinum, Com Suporte Pcie 5.0 - 1100w",0.0,2999.0,2549.15,15,0,0,True,Cooler Master,Hardware/Fontes/Fonte 1050W,Sem Garantia,False,https://www.kabum.com.br/produto/499944/fonte-cooler-master-v1100-platinum-sfx-full-modular-80-plus-platinum-com-suporte-pcie-5-0-1100w,1100.0,Platinum,Full,False
2026-05-16,fonte,887810,Fonte De Alimentação Duex Multi White 850w Cybenetics Gold Teclab Pfc Ativo Full Modular - Dxfopro850wg3w,0.0,849.0,849.0,0,5,3,True,Duex,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/887810/fonte-de-alimentacao-duex-multi-white-850w-cybenetics-gold-teclab-pfc-ativo-full-modular-dxfopro850wg3w,850.0,Gold,Full,False
2026-05-16,fonte,1019534,Fonte 650w 80plus Full Modular Level,0.0,369.0,369.0,0,0,0,True,Outros,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/1019534/fonte-650w-80plus-full-modular-level,650.0,,Full,False
2026-05-16,fonte,751810,Fonte Gamer Redragon Rgps 700w 80 Plus Bronze Atx Pfc Ativo Full Range Gc-ps026,0.0,469.0,469.0,0,0,0,True,Redragon,Hardware/Fontes/Fonte 700W,Sem Garantia,False,https://www.kabum.com.br/produto/751810/fonte-gamer-redragon-rgps-700w-80-plus-bronze-atx-pfc-ativo-full-range-gc-ps026,700.0,Bronze,,False
2026-05-16,fonte,1003748,"Fonte PC 650w Redragon Charge 80 Plus Bronze, Capacitores 100% Japoneses, Frc-650w",0.0,403.05,358.71,11,0,0,True,Redragon,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/1003748/fonte-pc-650w-redragon-charge-80-plus-bronze-capacitores-100-japoneses-frc-650w,650.0,Bronze,,False
2026-05-16,fonte,572502,Fonte 1200w Tt Toughpower Gf A3 Pe Fully Modular Gold - Ps-tpd-1200fnfagb-h,0.0,2169.99,1952.99,10,0,0,True,Thermaltake,Hardware/Fontes/Fonte 1200W,Sem Garantia,False,https://www.kabum.com.br/produto/572502/fonte-1200w-tt-toughpower-gf-a3-pe-fully-modular-gold-ps-tpd-1200fnfagb-h,1200.0,Gold,,False
2026-05-16,fonte,512400,"Fonte De Alimentação Pcyes Schocker 500w, 80 Plus, White, Pfc Ativo, Com Cabo",0.0,299.9,239.92,20,5,1,True,PCYES,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/512400/fonte-de-alimentacao-pcyes-schocker-500w-80-plus-white-pfc-ativo-com-cabo,500.0,,,False
2026-05-16,fonte,371731,"Fonte Redragon RGPS, 400W, 80 Plus White, PFC Ativo - GC-PS012",0.0,362.88,362.88,0,5,3,True,Redragon,Hardware/Fontes/Fonte 400W,Sem Garantia,False,https://www.kabum.com.br/produto/371731/fonte-redragon-rgps-400w-80-plus-white-pfc-ativo-gc-ps012,400.0,,,False
2026-05-16,fonte,325973,"Fonte Vinik Gamer Dash, 600W, FAN LED RGB, Preto - VFG600WPR",0.0,237.81,237.81,0,5,2,True,Vinik,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/325973/fonte-vinik-gamer-dash-600w-fan-led-rgb-preto-vfg600wpr,600.0,,,False
2026-05-16,fonte,1019422,"Fonte 850w 80 Plus Gold Lian Li Edge Gold, Atx 3.1, Full-modular, Black - Eg0850g Black Br",0.0,1064.0,936.32,12,0,0,True,Lian Li,Hardware/Fontes/Fonte 850W,Sem Garantia,True,https://www.kabum.com.br/produto/1019422/fonte-850w-80-plus-gold-lian-li-edge-gold-atx-3-1-full-modular-black-eg0850g-black-br,850.0,Gold,Full,False
2026-05-16,fonte,949087,Fonte De Alimentação Bluecase Atx Ps/2 600w Pfc Ativo C/cabo - Blu600-atps2,0.0,159.9,159.9,0,0,0,True,Bluecase,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/949087/fonte-de-alimentacao-bluecase-atx-ps-2-600w-pfc-ativo-c-cabo-blu600-atps2,600.0,,,False
2026-05-16,fonte,476205,"Fonte Cougar Atlas, 650w, 80 Plus Bronze, Pfc Ativo, 31at065001p01",0.0,472.21,424.99,10,0,0,True,Cougar,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/476205/fonte-cougar-atlas-650w-80-plus-bronze-pfc-ativo-31at065001p01,650.0,Bronze,,False
2026-05-16,fonte,956822,"Fonte Bluecase 600w 80 Plus Bronze, Branco, Cabos Flat Atx",0.0,314.37,267.21,15,0,0,True,Bluecase,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/956822/fonte-bluecase-600w-80-plus-bronze-branco-cabos-flat-atx,600.0,Bronze,,False
2026-05-16,fonte,893282,Fonte Gamer Redragon Rgps 850w 80 Plus Gold Sfx Gc-ps016 Pto,0.0,1360.0,1196.8,12,0,0,True,Redragon,Hardware/Fontes/Fonte 850W,Sem Garantia,True,https://www.kabum.com.br/produto/893282/fonte-gamer-redragon-rgps-850w-80-plus-gold-sfx-gc-ps016-pto,850.0,Gold,,False
2026-05-16,fonte,895165,Fonte Gamer Rise Mode Zeus 500w Ctr White - Rm-psu-01-wt-500.,0.0,299.0,299.0,0,0,0,True,Rise Mode,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/895165/fonte-gamer-rise-mode-zeus-500w-ctr-white-rm-psu-01-wt-500,500.0,,,False
2026-05-16,fonte,174089,"Fonte Draxen ATX, 400W, 80 Plus White, PFC Ativo - DN400",0.0,229.9,195.42,15,4,3,True,Draxen,Hardware/Fontes/Fonte 400W,Sem Garantia,True,https://www.kabum.com.br/produto/174089/fonte-draxen-atx-400w-80-plus-white-pfc-ativo-dn400,400.0,,,False
2026-05-16,fonte,208449,"Fonte De Alimentação Tronos, ATX, 230W Real, 24 Pinos, V1.2 - Trs-230",0.0,115.88,115.88,0,0,0,True,Tronos,Hardware/Fontes/Fonte 230W,Sem Garantia,False,https://www.kabum.com.br/produto/208449/fonte-de-alimentacao-tronos-atx-230w-real-24-pinos-v1-2-trs-230,230.0,,,False
2026-05-16,fonte,163100,"Fonte Gamemax Gamer GM600, 600W, 80 Plus Bronze, Semi-Modular, PFC Ativo, Box - GM600R2A19C0187",0.0,682.32,559.5,18,5,1,True,Gamemax,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/163100/fonte-gamemax-gamer-gm600-600w-80-plus-bronze-semi-modular-pfc-ativo-box-gm600r2a19c0187,600.0,Bronze,Semi,False
2026-05-16,fonte,1017115,Fonte Gamer RGB 550w Reais 80 Plus Bronze Com Pfc Ativo E Ventoinha RGB Bivolt,0.0,229.9,218.41,5,0,0,True,Aitek,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/1017115/fonte-gamer-rgb-550w-reais-80-plus-bronze-com-pfc-ativo-e-ventoinha-rgb-bivolt,550.0,Bronze,,False
2026-05-16,fonte,506706,"Fonte De Alimentação Concórdia, 600w Real, 80 Plus, White, Automática, Pfc Ativo",0.0,236.51,219.95,7,0,0,True,Concordia,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/506706/fonte-de-alimentacao-concordia-600w-real-80-plus-white-automatica-pfc-ativo,600.0,,,False
2026-05-16,fonte,645913,Fonte Antec Neoeco Ne850g M White 850w 80 Plus Gold Full Modular - 0-761345-11230-7,0.0,960.15,960.15,0,0,0,True,Antec,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/645913/fonte-antec-neoeco-ne850g-m-white-850w-80-plus-gold-0-761345-11230-7,850.0,Gold,Full,False
2026-05-16,fonte,928116,Fonte Gamer Vinik Dash 500w Preto - Vfg500wpv3,0.0,189.9,151.92,20,0,0,True,Vinik,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/928116/fonte-gamer-vinik-dash-500w-preto-vfg500wpv3,500.0,,,False
2026-05-16,fonte,469078,"Fonte Gamer Gigabyte, 1000w, 80plus Gold Pg5, Modular, Pcie Gen5",0.0,1387.56,1304.31,6,0,0,True,Gigabyte,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/469078/fonte-gamer-gigabyte-1000w-80plus-gold-pg5-modular-pcie-gen5,1000.0,Gold,,False
2026-05-16,fonte,951139,Fonte ATX 550W Bivolt para PC | 80 Plus | Conector Padrão | Custo-Benefício,0.0,239.5,191.6,20,0,0,True,Aitek,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/951139/fonte-de-alimentacao-p-computador-550w-delta-f550-preto-,550.0,,,False
2026-05-16,fonte,504633,"Fonte Gamer Aerocool,ATX Kcas 1000gm Pfc Ativo, 80 Plus Gold",0.0,749.9,712.41,5,5,1,True,Aerocool,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/504633/fonte-gamer-aerocool-atx-kcas-1000gm-pfc-ativo-80-plus-gold,,Gold,,False
2026-05-16,fonte,938732,Fonte Gamer Atx Fortrek Crusader 500w Branca,0.0,222.9,178.32,20,0,0,True,Fortrek,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/938732/fonte-gamer-atx-fortrek-crusader-500w-branca,500.0,,,False
2026-05-16,fonte,546533,"Fonte Asus 750w, Tuf-gaming-750g - 90ye00s3-b0ba00",0.0,1157.88,1099.99,5,0,0,True,ASUS,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/546533/fonte-asus-750w-tuf-gaming-750g-90ye00s3-b0ba00,750.0,,,False
2026-05-16,fonte,562470,Teste Fonte Lcd Atx Btx Itx Hdd Sata Power Supply Testador,0.0,139.92,139.92,0,0,0,True,Outros,Hardware/Fontes/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/562470/teste-fonte-lcd-atx-btx-itx-hdd-sata-power-supply-testador,,,,False
2026-05-16,fonte,677109,Fonte Atx 750w Tronos Trs/7400-b 24 Pinos Box,0.0,130.79,117.71,10,0,0,True,Tronos,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/677109/fonte-atx-750w-tronos-trs-7400-b-24-pinos-box,750.0,,,False
2026-05-16,fonte,383991,"Fonte K-Mex ATX, 300W Real - PX-450RQG",0.0,156.57,156.57,0,0,0,True,Outros,Hardware/Fontes/Fonte 300W,Sem Garantia,False,https://www.kabum.com.br/produto/383991/fonte-k-mex-atx-300w-real-px-450rqg,300.0,,,False
2026-05-16,fonte,521365,"Fonte Redragon, ATX 1000w, 80 Plus, Platinum, Preto, Full Modular",0.0,1435.77,1363.98,5,0,0,True,Redragon,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/521365/fonte-redragon-atx-1000w-80-plus-platinum-preto-full-modular,1000.0,Platinum,Full,False
2026-05-16,fonte,509132,"Fonte Duex 850w, 80 Plus Bronze, Pfc Ativo, Full Modular, 850fse++",0.0,509.06,509.06,0,5,2,True,Duex,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/509132/fonte-duex-850w-80-plus-bronze-pfc-ativo-full-modular-850fse-,850.0,Bronze,Full,False
2026-05-16,fonte,572476,Fonte De Alimentação K-mex Ez8898b 600w 80 Plus Bronze Atx - Preto,0.0,343.33,315.86,8,0,0,True,K-mex,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/572476/fonte-de-alimentacao-k-mex-ez8898b-80-plus-bronze-600w-preta,600.0,Bronze,,False
2026-05-16,fonte,986867,Fonte 1200w Tt Toughpower Gt Fully Modular Ps-tpd-1200fnfagb-3,0.0,1315.9,1315.9,0,0,0,True,Thermaltake,Hardware/Fontes/Fonte 1200W,Sem Garantia,False,https://www.kabum.com.br/produto/986867/fonte-1200w-tt-toughpower-gt-fully-modular-ps-tpd-1200fnfagb-3,1200.0,,,False
2026-05-16,fonte,577513,Kit Com 10 Fontes Atx 230w Real Brazilpc O&m S/cabo,0.0,527.99,506.87,4,0,0,True,Tronos,Hardware/Fontes/Fonte 230W,Sem Garantia,False,https://www.kabum.com.br/produto/577513/kit-com-10-fontes-atx-230w-real-brazilpc-o-m-s-cabo,230.0,,,False
2026-05-16,fonte,997089,"Fonte Thermaltake Toughpower Smart Bx3, 650w, 80 Plus Bronze, Pfc Ativo, Preto, Ps-spd-0650nnfabb-3",0.0,734.9,661.41,10,0,0,True,Thermaltake,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/997089/fonte-thermaltake-toughpower-smart-bx3-650w-80-plus-bronze-pfc-ativo-preto-ps-spd-0650nnfabb-3,650.0,Bronze,,False
2026-05-16,fonte,576806,Fonte Alimentação Acer 750w Ac750 80+bronze,0.0,760.75,760.75,0,0,0,True,Acer,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/576806/fonte-alimentacao-acer-750w-ac750-80-bronze,750.0,bronze,,False
2026-05-16,fonte,997018,"Fonte C3Tech Gaming PS-G850, 850W, 80 Plus Bronze, Full Modular - PS-G850",555.54,555.54,499.99,10,0,0,True,C3Tech,Hardware/Fontes/Fonte 850W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/997018/fonte-c3tech-gaming-ps-g850-850w-80-plus-bronze-full-modular-ps-g850,850.0,Bronze,Full,False
2026-05-16,fonte,516312,"Fonte Onepower ATX, 500w, Autoswitch  - Mp-500-opasw",0.0,173.6,173.6,0,0,0,True,Onepower,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/516312/fonte-onepower-atx-500w-autoswitch-mp-500-opasw,500.0,,,False
2026-05-16,fonte,698959,Fonte 850w Branco Toughpower Gt Fully Modular 80 Plus Gold Tt - Ps-tpt-0850fnfagb-w,0.0,1121.9,1009.71,10,0,0,True,Thermaltake,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/698959/fonte-850w-branco-toughpower-gt-fully-modular-80-plus-gold-tt-ps-tpt-0850fnfagb-w,850.0,Gold,,False
2026-05-16,fonte,614831,Fonte Asus Tuf Gaming 1000w 80 Plus Gold Full Modular - Tuf-gaming-1000g-white,0.0,2327.9,2095.11,10,0,0,True,ASUS,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/614831/fonte-asus-1000w-tuf-gaming-1000g-white-90ye00s5-b0ba00,1000.0,Gold,Full,False
2026-05-16,fonte,184488,"Fonte Knup Cowboy, 500W, Para PC Gamer - KP-534",0.0,217.99,174.39,20,0,0,True,Knup,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/184488/fonte-knup-cowboy-500w-para-pc-gamer-kp-534,500.0,,,False
